year,name,position,cap_hit
2010,danielcleary,RW,2800000
2010,antoinevermette,"C, LW",2762500
2010,tompreissing,D,2750000
2010,johnmadden,C,2750000
2010,tomasplekanec,C,2750000
2010,timgleason,D,2750000
2010,jameswisniewski,RD,2750000
2010,camward,G,2666667
2010,samuelpahlsson,C,2650000
2010,joecorvo,D,2625000
2010,teemuselanne,RW,2625000
2010,jasonsmith,RD,2600000
2010,jaypandolfo,LW,2500000
2010,aaronward,D,2500000
2010,scottwalker,RW,2500000
2010,mikaelsamuelsson,RW,2500000
2010,brianpothier,D,2500000
2010,douglasmurray,D,2500000
2010,antonvolchenkov,D,2500000
2010,alextanguay,"LW, RW",2500000
2010,davidbackes,"C, RW",2500000
2010,leestempniak,RW,2500000
2010,colbyarmstrong,RW,2400000
2010,anttimiettinen,RW,2333333
2010,brentsopel,D,2333333
2010,chuckkobasew,RW,2333333
2010,jimvandermeer,LD,2300000
2010,paulgaustad,"C, LW",2300000
2010,trevordaley,RD,2300000
2010,ryancallahan,RW,2300000
2010,halgill,D,2250000
2010,darcytucker,RW,2250000
2010,raffitorres,LW,2250000
2010,dennisseidenberg,RD,2250000
2010,chrishiggins,LW,2250000
2010,mikesmith,G,2200000
2010,keithtkachuk,LW,2150000
2010,chriskelly,"C, LW",2125000
2010,alexeiponikarovsky,LW,2105000
2010,brookslaich,"C, LW",2066667
2010,mareksvatos,RW,2050000
2010,stevenreinprecht,C,2050000
2010,trenthunter,RW,2000000
2010,jeffhalpern,C,2000000
2010,robertnilsson,LW,2000000
2010,billguerin,RW,2000000
2010,dougweight,D,2000000
2010,stevebernier,RW,2000000
2010,janhejda,D,2000000
2010,danhamhuis,LD,2000000
2010,alexandreburrows,"RW, LW",2000000
2010,chrisneil,RW,2000000
2010,shaonemorrisonn,LD,1975000
2010,gregzanon,D,1933333
2010,drewstafford,"RW, LW",1900000
2010,jasonchimera,"LW, RW",1875000
2010,brandondubinsky,"C, LW",1850000
2010,alexgoligoski,LD/RD,1833333
2010,matthewlombardi,C,1816667
2010,craiganderson,G,1812500
2010,kurtsauer,D,1750000
2010,ericbelanger,C,1750000
2010,danellis,G,1750000
2010,mattstajan,C,1750000
2010,jordanleopold,D,1750000
2010,ryankesler,"C, RW",1750000
2010,niclaswallin,D,1725000
2010,chadlarose,"RW, LW",1700000
2010,kenthuskins,D,1700000
2010,mattwalker,D,1700000
2010,alexandersteen,"LW, RW, C",1700000
2010,jussijokinen,"LW, RW",1700000
2010,joepavelski,"RW, C",1637500
2010,rostislavklesla,D,1600000
2010,louieriksson,"LW, RW",1600000
2010,shaneobrien,LD,1600000
2010,bradlukowich,D,1566667
2010,mathieuschneider,D,1550000
2010,stevemontador,D,1550000
2010,dangirardi,RD,1550000
2010,andrewladd,LW,1550000
2010,jasonwilliams,RW,1500000
2010,nickboynton,RD,1500000
2010,georgeslaraque,RW,1500000
2010,radekmartinek,RD,1500000
2010,toddbertuzzi,RW,1500000
2010,rayemery,G,1500000
2010,scottieupshall,LW,1500000
2010,joelward,RW,1500000
2010,travismoen,"LW, RW",1500000
2010,stephanerobidas,RD,1500000
2010,duncankeith,LD,1475000
2010,matthunwick,LD,1450000
2010,jaymcclement,C,1450000
2010,steveott,"C, LW",1425000
2010,jackjohnson,LD,1425000
2010,chrisosgood,G,1416667
2010,martinbiron,G,1400000
2010,donaldbrashear,LW,1400000
2010,wayneprimeau,C,1400000
2010,andrewference,RD,1400000
2010,pascaldupuis,"RW, LW",1400000
2010,clarkemacarthur,LW,1400000
2010,karlisskrastins,D,1375000
2010,milanjurcina,D,1375000
2010,torreymitchell,"C, RW",1366667
2010,renebourque,LW,1350000
2010,jamalmayers,RW,1333333
2010,jarkkoruutu,LW,1300000
2010,ladislavsmid,LD,1300000
2010,jonashiller,G,1300000
2010,braydoncoburn,LD,1300000
2010,markstuart,LD,1300000
2010,davidmoss,RW,1300000
2010,carlocolaiacovo,LD,1283333
2010,mikecomrie,C,1250000
2010,andreaslilja,LD,1250000
2010,johnerskine,D,1250000
2010,peterbudaj,G,1250000
2010,zbynekmichalek,RD,1250000
2010,villekoistinen,LD,1200000
2010,petrprucha,"RW, LW",1200000
2010,kylewellwood,C,1200000
2010,mathieugaron,G,1200000
2010,scottclemmensen,G,1200000
2010,mattcooke,LW,1200000
2010,tomaskopecky,RW,1200000
2010,curtisglencross,LW,1200000
2010,keithyandle,LD,1200000
2010,vaclavprospal,LW,1150000
2010,martyreasoner,C,1150000
2010,kylebrodziak,C,1150000
2010,steveeminger,D,1125000
2010,danielpaille,LW,1125000
2010,joshharding,G,1100000
2010,joshgorges,LD,1100000
2010,dominicmoore,"C, LW",1100000
2010,vernonfiddler,"C, LW",1100000
2010,romanpolak,RD,1100000
2010,johanhedberg,G,1087500
2010,toddfedoruk,LW,1058333
2010,andrewalberts,D,1050000
2010,craigconroy,C,1050000
2010,maximetalbot,"C, LW",1050000
2010,codymcleod,"LW, RW",1033333
2010,troybrouwer,"LW, RW",1025000
2010,marcmethot,LD,1012500
2010,mattbradley,"RW, LW",1000000
2010,robniedermayer,"C, RW",1000000
2010,alexauld,G,1000000
2010,glenmetropolit,C,1000000
2010,darrylsydor,LD,1000000
2010,brendanshanahan,LW,1000000
2010,patrickrissmiller,LW,1000000
2010,markrecchi,RW,1000000
2010,robertlang,C,1000000
2010,markfistric,D,1000000
2010,jasonlabarbera,G,1000000
2010,coltonorr,RW,1000000
2010,andrejsekera,LD/RD,1000000
2010,coryschneider,G,984200
2010,ryanjones,LW,975000
2010,jordintootoo,RW,975000
2010,nicklasgrossmann,LD,975000
2010,beneager,LW,965000
2010,coltenteubert,D,945833
2010,ryanobyrne,D,941667
2010,paulranger,LD,933333
2010,tomkostopoulos,"RW, LW",916667
2010,henrikkarlsson,G,900000
2010,mikkokoskinen,G,900000
2010,johnmoore,LD,900000
2010,jonasgustavsson,G,900000
2010,jonathanericsson,LD,900000
2010,nateprosser,RD,900000
2010,johntavares,C,900000
2010,evanderkane,"LW, RW",900000
2010,ryanellis,RD,900000
2010,mattduchene,"C, LW",900000
2010,bobbybutler,RW,900000
2010,dmitrykulikov,LD,900000
2010,caseywellman,C,900000
2010,victorhedman,LD,900000
2010,carterashton,RW,900000
2010,simondespres,RD,900000
2010,nazemkadri,C,900000
2010,jaredcowen,LD,900000
2010,danielcarcillo,LW,893750
2010,markgiordano,LD,891667
2010,kevinporter,C,885000
2010,christophschubert,LD,883333
2010,ryanoreilly,C,880000
2010,kylebeach,"LW, RW",875000
2010,fabianbrunnstrom,LW,875000
2010,jakenewton,D,875000
2010,alexplante,D,875000
2010,coltongillies,C,875000
2010,derekboogaard,LW,875000
2010,viktortikhonov,"C, RW",875000
2010,tylercuma,D,875000
2010,antongustafsson,C,875000
2010,georgeparros,RW,875000
2010,gregnemisz,RW,875000
2010,stubickel,"D, RW",875000
2010,joshbailey,"RW, LW",875000
2010,zachbogosian,RD,875000
2010,tylerennis,"C, LW, RW",875000
2010,maxpacioretty,LW,875000
2010,pksubban,RD,875000
2010,colinwilson,"C, LW",875000
2010,lukeschenn,RD,875000
2010,michaeldelzotto,LD,875000
2010,samgagner,"C, RW",875000
2010,philipmcrae,C,875000
2010,karlalzner,LD,875000
2010,patrickkane,RW,875000
2010,drewdoughty,RD,875000
2010,jordaneberle,RW,875000
2010,jasongarrison,LD,875000
2010,stevenstamkos,"RW, C, LW",875000
2010,davidperron,"LW, RW",875000
2010,brandonsutter,"RW, C",875000
2010,keatonellerby,D,875000
2010,tylermyers,RD,875000
2010,blakewheeler,"RW, C",875000
2010,jamesvanriemsdyk,LW,875000
2010,tylerbozak,"C, RW",875000
2010,mikkelboedker,"LW, RW",875000
2010,erikkarlsson,RD,875000
2010,lucasbisa,LD,875000
2010,bjcrombeen,RW,872500
2010,seanbergenheim,LW,862500
2010,stevebegin,C,850000
2010,markmitera,D,850000
2010,francoisbouchard,RW,850000
2010,brianlee,D,850000
2010,mattpelech,D,850000
2010,joefinley,D,850000
2010,vladimirmihalik,D,850000
2010,ryanstoa,C,850000
2010,petterinokelainen,RW,850000
2010,ianwhite,D,850000
2010,petermueller,C,850000
2010,nikolaikulemin,"LW, RW",850000
2010,tuukkarask,G,850000
2010,nathangerbe,"LW, RW",850000
2010,careyprice,G,850000
2010,erikjohnson,RD,850000
2010,martinhanzal,C,850000
2010,brianelliott,G,850000
2010,tjoshie,"RW, C",850000
2010,jackskille,RW,850000
2010,nicklasbackstrom,C,850000
2010,jonathantoews,C,850000
2010,jamessheppard,C,850000
2010,benbishop,G,850000
2010,ondrejpavelec,G,850000
2010,michaelfrolik,"LW, RW",850000
2010,bryanlittle,"C, RW",850000
2010,andrewcogliano,LW,850000
2010,evgenygrachev,C,845833
2010,loganmacmillan,LW,845833
2010,chetpickard,G,845833
2010,nikitafilatov,LW,845833
2010,tommccollum,G,845833
2010,zachboychuk,"LW, RW",845833
2010,codyhodgson,"C, RW",845833
2010,larseller,C,845833
2010,jakubvoracek,"RW, LW",845833
2010,jakeallen,G,845833
2010,alexpietrangelo,RD,845833
2010,johncarlson,RD,845833
2010,mikaelbacklund,C,845833
2010,kyleturris,C,845833
2010,mattjones,D,845000
2010,jimslater,C,840000
2010,davidjones,RW,837500
2010,davidclarkson,RW,837500
2010,alexandrepicard,LW,826875
2010,anttiniemi,G,826875
2010,mikerupp,C,825000
2010,marcantoinepouliot,C,825000
2010,kenndalmcardle,D,823333
2010,rikuhelenius,G,821667
2010,ryanomarra,RW,821667
2010,ryanparent,D,821667
2010,ivanvishnevskiy,D,821667
2010,devinsetoguchi,RW,821667
2010,bobbysanguinetti,RD,821667
2010,jakubkindl,LD,821667
2010,kyleokposo,RW,821667
2010,semyonvarlamov,G,821667
2010,stevemason,G,821667
2010,claudegiroux,"LW, C, RW",821667
2010,patrikberglund,"C, LW",821667
2010,artemanisimov,"C, LW",821667
2010,trevorlewis,RW,821667
2010,derickbrassard,"LW, C",821667
2010,jiritlusty,C,821667
2010,michalneuvirth,G,821667
2010,bobbyryan,"RW, LW",821667
2010,zachhamill,C,816667
2010,jonathonblum,D,816667
2010,thomashickey,LD,816667
2010,logancouture,"C, LW",816667
2010,briansutherby,C,812500
2010,chrisstewart,"RW, LW",811667
2010,nickpetrecki,D,807833
2010,guillaumelatendresse,LW,803250
2010,benoitpouliot,LW,803250
2010,jaymckee,LD,800000
2010,shawnlalonde,RD,800000
2010,gilbertbrule,C,800000
2010,bradwinchester,LW,800000
2010,alexandrepicard,D,800000
2010,villeleino,LW,800000
2010,mikeweaver,D,800000
2010,coreycrawford,G,800000
2010,nickbonino,C,796250
2010,mikemoore,LD,795000
2010,lelandirving,G,793333
2010,michaelgrabner,"LW, RW",793333
2010,marcstaal,LD,793333
2010,jonathanbernier,G,793333
2010,angeloesposito,C,792500
2010,slavavoynov,RD,791666
2010,enverlisin,RW,790000
2010,tywishart,D,788333
2010,ryancraig,C,787500
2010,darcyhordichuk,LW,775000
2010,jaroslavhalak,G,775000
2010,nickholden,LD,775000
2010,shawnmatthias,"C, LW",773333
2010,ericfehr,"C, RW",771750
2010,borisvalabik,LD,762500
2010,jerredsmithson,C,762500
2010,gregorycampbell,"C, LW",762500
2010,boydgordon,C,761250
2010,ericgodard,RW,750000
2010,fredriksjostrom,LW,750000
2010,shanehnidy,RD,750000
2010,francisbouillon,LD,750000
2010,nigeldawes,LW,750000
2010,erikchristensen,C,750000
2010,marcandrebergeron,D,750000
2010,stephaneveilleux,LW,750000
2010,viktorstalberg,"LW, RW",750000
2010,alexstalock,G,750000
2010,brunogervais,D,740833
2010,justinabdelkader,"LW, RW",740000
2010,kyleclifford,LW,740000
2010,nicolasdeschamps,C,737500
2010,brettmaclean,RW,737500
2010,aaronpalushaj,RW,737500
2010,andygreene,LD/RD,737500
2010,bryanlerg,C,737500
2010,nickspaling,"C, LW",737500
2010,danbertram,RW,735000
2010,mikeblunden,RW,735000
2010,taylorchorney,RD,735000
2010,jodyshelley,LW,725000
2010,davidsteckel,C,725000
2010,pekkarinne,G,725000
2010,almontoya,G,725000
2010,tomasfleischmann,LW,725000
2010,tylerkennedy,C,725000
2010,jimmyhoward,G,716667
2010,camerongaunce,LD,716667
2010,robschremp,C,715000
2010,jeffschultz,LD,715000
2010,akimaliu,RW,713333
2010,adamburish,RW,712500
2010,benmaxwell,C,710000
2010,erictangradi,LW,708333
2010,tjhensick,RW,706667
2010,brendanbell,D,700000
2010,lukaskrajicek,D,700000
2010,davidhale,D,700000
2010,chrischelios,D,700000
2010,devandubnyk,G,700000
2010,mannymalhotra,C,700000
2010,zackstortini,RW,700000
2010,laurikorpikoski,"LW, RW",700000
2010,colinfraser,C,700000
2010,adampardy,LD,700000
2010,michaelratchuk,D,693333
2010,masonraymond,LW,693333
2010,taylordoherty,D,690000
2010,tomastatar,"LW, RW",690000
2010,raymondsawada,RW,687500
2010,byronbitz,RW,687500
2010,ericnystrom,"LW, RW",687500
2010,jaybeagle,C,687500
2010,maximlapierre,C,687500
2010,dustinkohn,D,686667
2010,jamiemcbain,RD,685000
2010,danatyrell,C,683333
2010,kamilkreps,C,682500
2010,jamiemcginn,"LW, RW",681667
2010,taylorellington,D,679167
2010,nickfoligno,"LW, C, RW",676667
2010,mattniskanen,RD,675000
2010,mathieuperreault,"LW, C",675000
2010,marcoscandella,LD,672500
2010,paulpostma,RD,670833
2010,chaddenny,D,668333
2010,kevinmarshall,D,666667
2010,claytonstoner,LD,665500
2010,maxsauve,C,662500
2010,patrickmullen,RD,662500
2010,tylerplante,G,660000
2010,christhorburn,"RW, LW",660000
2010,trevorsmith,C,660000
2010,chadjohnson,G,660000
2010,jaroslavjanus,G,658333
2010,draysonbowman,LW,658333
2010,evgenidadonov,"RW, LW",654167
2010,oscarmoller,LW,654167
2010,stefanlegein,C,654167
2010,dustinboyd,C,650000
2010,krischucko,LW,650000
2010,wadebelak,RW,650000
2010,jeffwoywitka,LD,650000
2010,andyhilbert,C,650000
2010,brettlebda,LW,650000
2010,jaimesifers,D,650000
2010,joepiskula,LD,650000
2010,joeymacdonald,G,650000
2010,kevinklein,RD,650000
2010,bradthiessen,G,650000
2010,blakecomeau,"LW, RW",650000
2010,jameswright,C,646667
2010,jamesneal,"RW, LW",646667
2010,tjbrennan,LD,645833
2010,tomaskana,C,643333
2010,tjfast,D,643333
2010,niklashjalmarsson,LD/RD,643333
2010,joshgodfrey,D,641667
2010,tylersloan,LD,640000
2010,rileyholzapfel,C,640000
2010,tylerbeskorowany,G,637500
2010,alecmartinez,LD,637500
2010,dennispersson,D,635000
2010,mathieucarle,D,635000
2010,philipgogulla,LW,635000
2010,philiplarsen,D,635000
2010,bennferriero,RW,635000
2010,timkennedy,LW,635000
2010,jhonasenroth,G,635000
2010,andreiloktionov,C,633333
2010,chriscampoli,LD,633333
2010,mattmartin,"LW, RW",631667
2010,jamiebenn,"LW, C",630000
2010,carlgunnarsson,LD,630000
2010,michalrepik,RW,629167
2010,jeffdeslauriers,G,625000
2010,nickross,D,625000
2010,dannyrichmond,D,625000
2010,andrewmurray,C,625000
2010,jeremysmith,G,625000
2010,ryancarter,"C, LW",625000
2010,coryemmerton,C,623333
2010,krisletang,RD,623333
2010,jimobrien,C,620833
2010,michaelstone,RD,620833
2010,alexandervasyunov,LW,618333
2010,dickaxelsson,LW,618333
2010,tompyatt,C,618333
2010,jessejoensuu,LW,618333
2010,milanlucic,LW,618333
2010,marcandrecliche,C,618333
2010,codyeakin,C,618333
2010,brendanmikkelson,D,615000
2010,antonstralman,RD,615000
2010,anssisalmela,D,612500
2010,yannickweber,RD,612500
2010,ryanwhite,C,610000
2010,christerry,"LW, RW",608333
2010,tomaskundratek,C,608333
2010,peterregin,C,607500
2010,richardbachman,G,607500
2010,andrewgordon,RW,606667
2010,jakemuzzin,LD,606667
2010,jamiedevane,LW,606666
2010,justinpogge,G,605000
2010,drewbagnall,D,605000
2010,erikcondra,RW,605000
2010,geoffpaukovich,LW,603333
2010,brianstrait,LD,601667
2010,jeffzatkoff,G,601667
2010,craigweller,RW,600000
2010,shawnbelle,D,600000
2010,joshgratton,LW,600000
2010,jamielundmark,"C, RW",600000
2010,olekristiantollefsen,D,600000
2010,dereksmith,LD,600000
2010,anderseriksson,D,600000
2010,ryanstone,LW,600000
2010,danysabourin,G,600000
2010,kurtisfoster,D,600000
2010,adamhall,RW,600000
2010,ericboulton,LW,600000
2010,kylecumiskey,LD,600000
2010,michaelleighton,G,600000
2010,teddypurcell,"RW, LW",600000
2010,grantclitsome,LD,600000
2010,danielwinnik,C,600000
2010,alexanderurbom,LD,598333
2010,darrenhelm,"C, LW, RW",597833
2010,dustintokarski,G,597778
2010,trevorcann,G,595833
2010,adamhenrique,C,595833
2010,patricecormier,C,595833
2010,tjgaliardi,LW,595833
2010,bradenholtby,G,595555
2010,kevinhenderson,LW,595000
2010,joelgistedt,G,593333
2010,codeyburki,C,593333
2010,romanvoloshenko,LW,591667
2010,mikesantorelli,"C, RW",591667
2010,justinfalk,LD,591667
2010,petrkalus,LW,590000
2010,michaelsauer,D,590000
2010,bradmarchand,LW,590000
2010,matthewcorrente,D,590000
2010,kevenveilleux,C,587500
2010,grantlewis,D,587500
2010,joelperrault,C,587500
2010,jefftambellini,LW,587500
2010,bradrichardson,C,587500
2010,matthalischuk,RW,587500
2010,antonkhudobin,G,586667
2010,coltonsceviour,RW,585833
2010,codyalmond,"C, LW",585000
2010,joeycrabb,RW,585000
2010,stevedownie,"RW, LW",585000
2010,vladimirsobotka,"LW, C",583333
2010,drewschiestel,D,583333
2010,simondanispepin,D,583333
2010,mattbeleskey,LW,583333
2010,peterharrold,"RD, RW",583333
2010,tjbrodie,RD,583333
2010,patrichornqvist,RW,583333
2010,anthonypeluso,RW,580000
2010,daleweise,"RW, LW",578333
2010,lancebouma,"C, LW, RW",578333
2010,chrisbourque,LW,577500
2010,lanemacdermid,LW,576667
2010,chrisbutler,RD,576667
2010,chrisdidomenico,"C, RW",575000
2010,dansexton,"LW, RW",575000
2010,martinskarsums,RW,575000
2010,martinskoula,D,575000
2010,stevemccarthy,D,575000
2010,victororeskovich,RW,575000
2010,victororeskovich,RW,575000
2010,krysbarch,LW,575000
2010,anthonystewart,RW,575000
2010,tysonstrachan,RD,575000
2010,maximnoreau,RD,575000
2010,mattmoulson,LW,575000
2010,brentregner,RD,573333
2010,calclutterbuck,RW,570833
2010,brandonmashinter,LW,569167
2010,nigelwilliams,D,568333
2010,andrewbodnarchuk,LD,566667
2010,dwightking,"LW, RW",566667
2010,sergeikostitsyn,"RW, LW",565000
2010,georgeholloway,RW,565000
2010,nathanoystrick,LD,563750
2010,sebastienpiche,D,563333
2010,tomsestito,LW,563333
2010,caloreilly,C,562500
2010,chrisporter,LW,562500
2010,alexgrant,RD,561667
2010,tomwandell,"C, RW",560000
2010,jonathanquick,G,560000
2010,marcandregragnani,LD,558333
2010,mikeweber,LD,558333
2010,keithaulie,D,558333
2010,lukegazdic,LW,558333
2010,zacksmith,"LW, C",558333
2010,waynesimmonds,"RW, LW",556667
2010,andrewcampbell,LD,555000
2010,jaredboll,RW,555000
2010,paulbyron,"LW, RW, C",555000
2010,richclune,LW,554167
2010,markcundari,LD,552777
2010,codyfranson,RD,552222
2010,davescatchard,C,550000
2010,ryanvesce,"C, RW",550000
2010,ryandingle,C,550000
2010,samilepisto,D,550000
2010,stephaneyelle,C,550000
2010,mikelundin,LD,550000
2010,mattlashoff,D,550000
2010,jessewinchester,"C, RW, LW",550000
2010,camjanssen,RW,550000
2010,colinmcdonald,RW,550000
2010,codymccormick,"C, RW, LW",550000
2010,zacrinaldo,LW,550000
2010,joevitale,"C, RW",550000
2010,jannikhansen,RW,550000
2010,johnmccarthy,LW,550000
2010,marcelgoc,C,550000
2010,derekmackenzie,"C, LW",550000
2010,coreypotter,RD,550000
2010,krisrussell,LD/RD,550000
2010,craigadams,RW,550000
2010,thomasgreiss,G,550000
2010,timjackman,RW,550000
2010,natethompson,C,550000
2010,brianmcgrattan,RW,547000
2010,jamesreimer,G,546667
2010,frazermclaren,LW,543333
2010,jasondemers,RD,543333
2010,keithseabrook,D,541667
2010,jefffrazee,G,541667
2010,patrickmcneill,D,541667
2010,adammcquaid,RD,541667
2010,aaronjohnson,D,540000
2010,kasparsdaugavins,"C, LW",537500
2010,mikebrown,RW,537500
2010,stevenpinizzotto,RW,537500
2010,nickpalmieri,RW,536667
2010,curtismcelhinney,G,535000
2010,andrewdesjardins,C,535000
2010,robertbortuzzo,RD,535000
2010,brettbellemore,D,533333
2010,brianlashoff,LD,531667
2010,andrewkozek,LW,531250
2010,hubertlabrie,D,528333
2010,brettsutter,"LW, C",528333
2010,patrickmaroon,"LW, RW",528333
2010,alexandrebolduc,C,527500
2010,martinjones,G,526111
2010,mattsmaby,D,525000
2010,davidliffiton,D,525000
2010,jeanfrancoisjacques,LW,525000
2010,aaronrome,D,525000
2010,timbrent,C,525000
2010,pierrelucletourneauleblond,RW,525000
2010,brettfesterling,D,525000
2010,kevinwestgarth,RW,525000
2010,ryanwilson,LD,525000
2010,joelrechlicz,RW,525000
2010,davisdrewiske,LD,525000
2010,dylanreese,RD,525000
2010,kylequincey,RD,525000
2010,drewmiller,"LW, RW",525000
2010,fransnielsen,"C, LW",525000
2010,jackhillen,D,525000
2010,ryanreaves,RW,525000
2010,nicktarnasky,LW,525000
2010,brianboyle,"LW, C",525000
2010,brettcarson,D,522500
2010,patrickkaleta,RW,522500
2010,scottjackson,D,521667
2010,darrollpowe,C,520000
2010,derekjoslin,LD,516667
2010,tomfritsche,LW,516667
2010,davidschlemko,LD,516667
2010,oskarsbartulis,D,516666
2010,shawnthornton,"LW, RW",516666
2010,nickdrazenovic,C,513333
2010,daviddesharnais,C,512500
2010,jayrosehill,LW,512500
2010,niclasbergfors,RW,511667
2010,codybass,C,511667
2010,matttaormina,LD,510000
2010,dustinjeffrey,C,508333
2010,bradmills,C,505000
2010,jassencullimore,LD,500000
2010,andrewraycroft,G,500000
2010,andrewpeters,LW,500000
2010,markparrish,RW,500000
2010,yanstastny,C,500000
2010,dougjanik,D,500000
2010,hughjessiman,RW,500000
2010,joshhennessy,C,500000
2010,stefanmeyer,LW,500000
2010,lauritukonen,LW,500000
2010,lukaskaspar,LW,500000
2010,michaelfunk,D,500000
2010,danebyers,LW,500000
2010,deanmcammond,LW,500000
2010,lawrencenycholat,LD,500000
2010,noahwelch,LD,500000
2010,wadebrookbank,"D, LW",500000
2010,ryanhollweg,LW,500000
2010,jasonward,RW,500000
2010,mattpettinger,LW,500000
2010,sebastiencaron,G,500000
2010,kylewilson,C,500000
2010,mattdagostini,RW,500000
2010,yanndanis,G,500000
2010,mattkassian,C,500000
2010,bradstaubitz,RW,500000
2010,paulbissonnette,LW,500000
2010,johncurry,G,500000
2010,blairjones,C,500000
2010,mattcarkner,D,500000
2010,drewmacintyre,G,500000
2010,mikemckenna,G,500000
2010,michealhaley,C,500000
2010,markfraser,D,500000
2010,johnnyboychuk,RD,500000
2010,andrebenoit,LD,500000
2010,mattellis,LW,500000
2010,patrickdwyer,RW,500000
2010,brandonprust,"LW, C",500000
2010,pierrealexandreparenteau,RW,500000
2010,nateguenin,RD,500000
2010,johnscott,"LW, D",500000
2010,kylechipchura,"C, RW",500000
2010,adamcracknell,RW,500000
2010,chrisconner,RW,500000
2010,justinpeters,G,500000
2010,markletestu,"C, RW",500000
2010,bryanbickell,LW,500000
2010,troybodie,RW,500000
2010,tannerglass,LW,500000
2010,mikeangelidis,LW,500000
2010,ryanhamilton,LW,500000
2010,matthendricks,"RW, C, LW",500000
2010,robklinkhammer,"LW, RW, C",500000
2010,patrickeaves,"RW, LW",500000
2010,jayharrison,LD,500000
2010,benlovejoy,RD,500000
2010,michaelkostka,RD,499500
2010,derekdorsett,RW,496667
2010,davidvandergulik,LW,493750
2010,pierrecedriclabrie,LW,493333
2010,cedrickdesjardins,G,492500
2010,derykengelland,RD,492500
2010,timsestito,LW,487500
2010,johnmitchell,C,487500
2010,andrewebbett,C,487500
2010,richpeverley,C,487500
2010,derekmeech,D,483333
2010,colinstuart,LW,483333
2010,andrewmacdonald,RD,483333
2010,garnetexelby,D,0
2009,alexovechkin,"LW, RW",9538462
2009,sidneycrosby,C,8700000
2009,jaromirjagr,RW,7920000
2009,bradrichards,"C, LW",7800000
2009,zdenochara,LD,7500000
2009,danyheatley,LW,7500000
2009,nicklaslidstrom,D,7450000
2009,marianhossa,RW,7450000
2009,scottgomez,C,7357143
2009,joethornton,"C, LW",7200000
2009,briancampbell,LD,7142875
2009,thomasvanek,"LW, RW",7142857
2009,chrisdrury,C,7050000
2009,jaromeiginla,RW,7000000
2009,jasonspezza,"C, RW",7000000
2009,vincentlecavalier,"C, LW",6875000
2009,henriklundqvist,G,6875000
2009,nikolaikhabibulin,G,6750000
2009,scottniedermayer,D,6750000
2009,robertoluongo,G,6750000
2009,paveldatsyuk,"C, LW",6700000
2009,danboyle,LD,6666666
2009,edjovanovski,LD,6500000
2009,waderedden,D,6500000
2009,dionphaneuf,LD,6500000
2009,danielbriere,C,6500000
2009,ilyakovalchuk,"LW, RW",6400000
2009,kimmotimonen,D,6333333
2009,mariangaborik,RW,6333333
2009,patrickmarleau,"LW, C",6300000
2009,ryansmyth,LW,6250000
2009,chrispronger,D,6250000
2009,brianrafalski,D,6000000
2009,paulkariya,LW,6000000
2009,jeansebastiengiguere,G,6000000
2009,patrikelias,"C, LW",6000000
2009,martinhavlat,LW,6000000
2009,joesakic,C,6000000
2009,miikkakiprusoff,G,5833333
2009,bryanmccabe,D,5750000
2009,mikerichards,C,5750000
2009,andreimarkov,LD,5750000
2009,tomasvokoun,G,5700000
2009,matssundin,C,5626500
2009,mathieuschneider,D,5625000
2009,cristobalhuet,G,5625000
2009,lubomirvisnovsky,RD,5600000
2009,ricknash,"LW, RW",5400000
2009,sheldonsouray,D,5400000
2009,coreyperry,RW,5325000
2009,ryangetzlaf,C,5325000
2009,simongagne,RW,5250000
2009,alextanguay,"LW, RW",5250000
2009,mikegreen,RD,5250000
2009,martinstlouis,RW,5250000
2009,ollijokinen,C,5250000
2009,martinbrodeur,G,5200000
2009,brianrolston,LW,5062500
2009,robblake,RD,5000000
2009,pavelkubina,D,5000000
2009,marcandrefleury,G,5000000
2009,marcsavard,C,5000000
2009,sergeigonchar,LD,5000000
2009,mikeribeiro,C,5000000
2009,michalrozsival,RD,5000000
2009,jeffcarter,"C, RW",5000000
2009,michaelnylander,C,4875000
2009,jaybouwmeester,LD,4875000
2009,danielalfredsson,RW,4873876
2009,patricebergeron,C,4750000
2009,alexandersemin,"RW, LW",4600000
2009,shanedoan,"RW, LW",4550000
2009,ryanmalone,LW,4500000
2009,billguerin,RW,4500000
2009,alexeikovalev,RW,4500000
2009,jasonarnott,C,4500000
2009,ronhainsey,RD,4500000
2009,ericstaal,C,4500000
2009,sheaweber,RD,4500000
2009,scotthannan,D,4500000
2009,martinerat,RW,4500000
2009,rickdipietro,G,4500000
2009,davidlegwand,"C, LW",4500000
2009,mannyfernandez,G,4333333
2009,milanmichalek,"LW, RW",4333333
2009,dustinpenner,RW,4250000
2009,tomaskaberle,D,4250000
2009,ilyabryzgalov,G,4250000
2009,ericbrewer,D,4250000
2009,johnmichaelliles,LD,4200000
2009,mikefisher,C,4200000
2009,scotthartnell,LW,4200000
2009,markstreit,RD,4100000
2009,aleshemsky,RW,4100000
2009,brendenmorrow,LW,4100000
2009,pierremarcbouchard,RW,4080000
2009,robynregehr,D,4020000
2009,jaymckee,LD,4000000
2009,jeanpierredumont,RW,4000000
2009,mikecomrie,C,4000000
2009,vesatoskala,G,4000000
2009,jasonblake,LW,4000000
2009,ryanwhitney,D,4000000
2009,michalhandzus,C,4000000
2009,robertlang,C,4000000
