team,year,R1,R2,R3,R4,WC,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,salary cap,Q1,Q2,Q3,Q4
NJD,2016,0,0,0,0,0,0.08403361344537816,0.08053221288515407,0.07703081232492998,0.0700280112044818,0.0700280112044818,0.0665266106442577,0.05835666666666667,0.056022408963585436,0.02334267507002801,0.022058823529411766,0.02054155462184874,0.012955182072829132,0.012955182072829132,0.012955182072829132,0.012955182072829132,0.011904761904761904,0.011904761904761904,0.011764705882352941,0.011554621848739496,0.011204481792717087,71400000,0.38165266106442575,0.2263071848739496,0.07236228291316527,0.058333333333333334
NJD,2017,0,0,0,0,0,0.0821917808219178,0.0821917808219178,0.07876712328767123,0.0684931506849315,0.0684931506849315,0.0636986301369863,0.0547945205479452,0.03652968493150685,0.022831054794520547,0.021575342465753426,0.01780821917808219,0.017123287671232876,0.017123287671232876,0.017123287671232876,0.015582191780821918,0.015068493150684932,0.012671232876712329,0.012671232876712329,0.012671232876712329,0.01224886301369863,73000000,0.38013698630136983,0.19942923287671235,0.08476027397260273,0.06533105479452055
NJD,2018,1,0,0,0,0,0.08,0.08,0.07666666666666666,0.06666666666666667,0.065,0.062,0.061111106666666665,0.055555546666666664,0.05333333333333334,0.03666666666666667,0.03555556,0.034,0.02666666666666667,0.022222226666666667,0.022,0.021,0.016666666666666666,0.012333333333333333,0.012333333333333333,0.012333333333333333,75000000,0.36833333333333335,0.26866665333333334,0.14044445333333333,0.07466666666666667
NJD,2019,0,0,0,0,0,0.07547169811320754,0.07547169811320754,0.07232704402515723,0.06289308176100629,0.06132075471698113,0.05849056603773585,0.057651987421383645,0.05241089308176101,0.03459119496855346,0.033542981132075475,0.03207547169811321,0.022641509433962263,0.02169811320754717,0.0178197106918239,0.016352201257861635,0.015723270440251572,0.011635220125786163,0.011635220125786163,0.011635220125786163,0.011635220125786163,79500000,0.3474842767295597,0.23668762264150944,0.11058700628930818,0.06226415094339622
NJD,2020,0,0,0,0,0,0.11042944785276074,0.0736196319018405,0.0736196319018405,0.0705521472392638,0.06134969325153374,0.06134969325153374,0.0598159509202454,0.05705521472392638,0.05521472392638037,0.05112473619631902,0.045807766871165646,0.03374233128834356,0.027607361963190184,0.022085889570552148,0.018404907975460124,0.01717791411042945,0.01411042944785276,0.011349693251533743,0.011349693251533743,0.011349693251533743,81500000,0.38957055214723924,0.2845603190184049,0.14764825766871167,0.06533742331288345
NJD,2021,0,0,0,0,0,0.11042944785276074,0.08895705521472393,0.0705521472392638,0.05705521472392638,0.05644171779141104,0.05521472392638037,0.05112473619631902,0.045807766871165646,0.04171779141104295,0.0343558282208589,0.03374233128834356,0.03374233128834356,0.027607361963190184,0.024539877300613498,0.018404907975460124,0.01411042944785276,0.012269938650306749,0.011349693251533743,0.011349693251533743,0.011196319018404908,81500000,0.3834355828220859,0.2282208466257669,0.13803680981595093,0.06027607361963191
NSH,2012,1,1,0,0,0,0.1166407465007776,0.06998444790046657,0.06998444790046657,0.06531881804043546,0.05443234836702955,0.05287713841368585,0.05054432348367029,0.04795230171073095,0.038880248833592534,0.03576982892690513,0.034992223950233284,0.020995334370139968,0.020995334370139968,0.019440124416796267,0.016329704510108865,0.016329704510108865,0.013996889580093312,0.013608087091757388,0.013608087091757388,0.013219284603421462,64300000,0.3763608087091757,0.22602384136858475,0.11275272161741834,0.07076205287713841
NSH,2013,0,0,0,0,0,0.1221950699844479,0.1088646967340591,0.06998444790046657,0.06998444790046657,0.06531881804043546,0.05054432348367029,0.04795230171073095,0.04665629860031104,0.03110419906687403,0.03110419906687403,0.020995334370139968,0.019440124416796267,0.016329704510108865,0.015552099533437015,0.014385692068429238,0.013996889580093312,0.013996889580093312,0.013996889580093312,0.013608087091757388,0.013063763608087092,64300000,0.4363474805598756,0.20736132192846035,0.08670295489891135,0.06866251944012441
NSH,2014,0,0,0,0,0,0.1221950699844479,0.1088646967340591,0.06998444790046657,0.0660964230171073,0.06531881804043546,0.06220839813374806,0.05443234836702955,0.05443234836702955,0.05054432348367029,0.04665629860031104,0.04510108864696734,0.03965785381026438,0.038880248833592534,0.03110419906687403,0.03110419906687403,0.028771384136858476,0.02332814930015552,0.01866251944012442,0.014385692068429238,0.013996889580093312,64300000,0.43245945567651634,0.2682737169517885,0.18584758942457233,0.09914463452566097
NSH,2015,1,0,0,0,0,0.11387163768115942,0.10144927536231885,0.07246376811594203,0.06086956521739131,0.057971014492753624,0.050724637681159424,0.04782608695652174,0.04710144927536232,0.043478260869565216,0.036231884057971016,0.036231884057971016,0.036231884057971016,0.028985507246376812,0.028985507246376812,0.021739130434782608,0.015217391304347827,0.015036231884057972,0.014492753623188406,0.014492753623188406,0.013405797101449275,69000000,0.4066252608695652,0.2253623188405797,0.15217391304347827,0.07264492753623189
NSH,2016,1,1,0,0,0,0.11004401960784314,0.09803921568627451,0.0700280112044818,0.06162464985994398,0.05952380952380952,0.056022408963585436,0.056022408963585436,0.05514705882352941,0.049019607843137254,0.04551820728291316,0.0350140056022409,0.0350140056022409,0.028011204481792718,0.014705882352941176,0.014530812324929972,0.012955182072829132,0.012523347338935575,0.012523347338935575,0.01213235294117647,0.010936036414565826,71400000,0.39925970588235293,0.2617296918767507,0.12727591036414565,0.061070266106442575
NSH,2017,1,1,1,1,0,0.1232876712328767,0.0958904109589041,0.0821917808219178,0.0684931506849315,0.06027397260273973,0.05821917808219178,0.0547945205479452,0.0547945205479452,0.05393835616438356,0.05136986301369863,0.04794520547945205,0.03424657534246575,0.0273972602739726,0.018264835616438355,0.017123287671232876,0.017123287671232876,0.011826479452054794,0.011415520547945205,0.010696342465753425,0.009794520547945206,73000000,0.4301369863013699,0.2731164383561644,0.14497716438356162,0.060856150684931505
NSH,2018,1,1,0,0,0,0.12,0.10666666666666667,0.09333333333333334,0.08,0.056666666666666664,0.056666666666666664,0.05466666666666667,0.05466666666666667,0.05333333333333334,0.05,0.04666666666666667,0.03333333333333333,0.02666666666666667,0.017777773333333333,0.014666666666666666,0.013333333333333334,0.013333333333333334,0.012333333333333333,0.011511106666666666,0.011511106666666666,75000000,0.45666666666666667,0.26933333333333337,0.13911110666666668,0.06202221333333333
