Unnamed: 0,year,name,team
6180,2019,andersbjork,BOS
6181,2019,antonblidh,BOS
6182,2019,paulcarey,BOS
6183,2019,brandoncarlo,BOS
6184,2019,colbycave,BOS
6185,2019,petercehlarik,BOS
6186,2019,zdenochara,BOS
6187,2019,connorclifton,BOS
6188,2019,charliecoyle,BOS
6189,2019,jakedebrusk,BOS
6190,2019,ryandonato,BOS
6191,2019,jakobforsbackakarlsson,BOS
6192,2019,trentfrederic,BOS
6193,2019,mattgrzelcyk,BOS
6194,2019,jaroslavhalak,BOS
6195,2019,dantonheinen,BOS
6196,2019,marcusjohansson,BOS
6197,2019,stevenkampfer,BOS
6198,2019,davidkrejci,BOS
6199,2019,toreykrug,BOS
6200,2019,karsonkuhlman,BOS
6201,2019,seankuraly,BOS
6202,2019,jeremylauzon,BOS
6203,2019,bradmarchand,BOS
6204,2019,charliemcavoy,BOS
6205,2019,kevanmiller,BOS
6206,2019,johnmoore,BOS
6207,2019,joakimnordstrom,BOS
6208,2019,davidpastrnak,BOS
6209,2019,tuukkarask,BOS
6210,2019,zachsenyshyn,BOS
6211,2019,gemelsmith,BOS
6212,2019,leestempniak,BOS
6213,2019,urhovaakanainen,BOS
6214,2019,chriswagner,BOS
6215,2019,jakubzboril,BOS
6216,2020,davidbackes,BOS
6217,2020,patricebergeron,BOS
6218,2020,andersbjork,BOS
6219,2020,antonblidh,BOS
6220,2020,paulcarey,BOS
6221,2020,brandoncarlo,BOS
6222,2020,petercehlarik,BOS
6223,2020,zdenochara,BOS
6224,2020,connorclifton,BOS
6225,2020,charliecoyle,BOS
6226,2020,jakedebrusk,BOS
6227,2020,trentfrederic,BOS
6228,2020,brendangaunce,BOS
6229,2020,mattgrzelcyk,BOS
6230,2020,jaroslavhalak,BOS
6231,2020,dantonheinen,BOS
6232,2020,cameronhughes,BOS
6233,2020,stevenkampfer,BOS
6234,2020,ondrejkase,BOS
6235,2020,davidkrejci,BOS
6236,2020,toreykrug,BOS
6237,2020,karsonkuhlman,BOS
6238,2020,seankuraly,BOS
6239,2020,jeremylauzon,BOS
6240,2020,parlindholm,BOS
6241,2020,bradmarchand,BOS
6242,2020,charliemcavoy,BOS
6243,2020,johnmoore,BOS
6244,2020,joakimnordstrom,BOS
6245,2020,davidpastrnak,BOS
6246,2020,tuukkarask,BOS
6247,2020,brettritchie,BOS
6248,2020,nickritchie,BOS
6249,2020,zachsenyshyn,BOS
6250,2020,jackstudnicka,BOS
6251,2020,urhovaakanainen,BOS
6252,2020,danielvladar,BOS
6253,2020,chriswagner,BOS
6254,2021,jackahcan,BOS
6255,2021,patricebergeron,BOS
6256,2021,andersbjork,BOS
6257,2021,antonblidh,BOS
6258,2021,brandoncarlo,BOS
6259,2021,connorclifton,BOS
6260,2021,charliecoyle,BOS
6261,2021,jakedebrusk,BOS
6262,2021,trentfrederic,BOS
6263,2021,mattgrzelcyk,BOS
6264,2021,jaroslavhalak,BOS
6265,2021,taylorhall,BOS
6266,2021,cameronhughes,BOS
6267,2021,stevenkampfer,BOS
6268,2021,ondrejkase,BOS
6269,2021,davidkrejci,BOS
6270,2021,karsonkuhlman,BOS
6271,2021,seankuraly,BOS
6272,2021,jeremylauzon,BOS
6273,2021,curtislazar,BOS
6274,2021,parlindholm,BOS
6275,2021,bradmarchand,BOS
6276,2021,charliemcavoy,BOS
6277,2021,gregmckegg,BOS
6278,2021,kevanmiller,BOS
6279,2021,johnmoore,BOS
6280,2021,davidpastrnak,BOS
6281,2021,tuukkarask,BOS
6282,2021,mikereilly,BOS
6283,2021,nickritchie,BOS
6284,2021,zachsenyshyn,BOS
6285,2021,craigsmith,BOS
6286,2021,oskarsteen,BOS
6287,2021,jackstudnicka,BOS
6288,2021,jeremyswayman,BOS
6289,2021,jarredtinordi,BOS
6290,2021,urhovaakanainen,BOS
6291,2021,danielvladar,BOS
6292,2021,chriswagner,BOS
6293,2021,jakubzboril,BOS
6294,2007,maximafinogenov,BUF
6295,2007,martinbiron,BUF
6296,2007,danielbriere,BUF
6297,2007,briancampbell,BUF
6298,2007,mikecard,BUF
6299,2007,tyconklin,BUF
6300,2007,timconnolly,BUF
6301,2007,chrisdrury,BUF
6302,2007,michaelfunk,BUF
6303,2007,paulgaustad,BUF
6304,2007,jochenhecht,BUF
6305,2007,patrickkaleta,BUF
6306,2007,dmitrikalinin,BUF
6307,2007,aleskotalik,BUF
6308,2007,tonilydman,BUF
6309,2007,clarkemacarthur,BUF
6310,2007,adammair,BUF
6311,2007,markmancari,BUF
6312,2007,ryanmiller,BUF
6313,2007,jirinovotny,BUF
6314,2007,tepponumminen,BUF
6315,2007,nathanpaetsch,BUF
6316,2007,danielpaille,BUF
6317,2007,andrewpeters,BUF
6318,2007,jasonpominville,BUF
6319,2007,derekroy,BUF
6320,2007,michaelryan,BUF
6321,2007,andrejsekera,BUF
6322,2007,jaroslavspacek,BUF
6323,2007,drewstafford,BUF
6324,2007,henriktallinder,BUF
6325,2007,thomasvanek,BUF
6326,2007,dainiuszubrus,BUF
6327,2008,maximafinogenov,BUF
6328,2008,stevebernier,BUF
6329,2008,briancampbell,BUF
6330,2008,timconnolly,BUF
6331,2008,michaelfunk,BUF
6332,2008,paulgaustad,BUF
6333,2008,marcandregragnani,BUF
6334,2008,jochenhecht,BUF
6335,2008,patrickkaleta,BUF
6336,2008,dmitrikalinin,BUF
6337,2008,aleskotalik,BUF
6338,2008,tonilydman,BUF
6339,2008,clarkemacarthur,BUF
6340,2008,adammair,BUF
6341,2008,ryanmiller,BUF
6342,2008,tepponumminen,BUF
6343,2008,nathanpaetsch,BUF
6344,2008,danielpaille,BUF
6345,2008,andrewpeters,BUF
6346,2008,jasonpominville,BUF
6347,2008,nolanpratt,BUF
6348,2008,derekroy,BUF
6349,2008,michaelryan,BUF
6350,2008,andrejsekera,BUF
6351,2008,jaroslavspacek,BUF
6352,2008,drewstafford,BUF
6353,2008,henriktallinder,BUF
6354,2008,jocelynthibault,BUF
6355,2008,thomasvanek,BUF
6356,2008,mikeweber,BUF
6357,2009,maximafinogenov,BUF
6358,2009,chrisbutler,BUF
6359,2009,timconnolly,BUF
6360,2009,mattellis,BUF
6361,2009,paulgaustad,BUF
6362,2009,nathangerbe,BUF
6363,2009,marcandregragnani,BUF
6364,2009,jochenhecht,BUF
6365,2009,patrickkaleta,BUF
6366,2009,timkennedy,BUF
6367,2009,aleskotalik,BUF
6368,2009,patricklalime,BUF
6369,2009,tonilydman,BUF
6370,2009,clarkemacarthur,BUF
6371,2009,adammair,BUF
6372,2009,markmancari,BUF
6373,2009,ryanmiller,BUF
6374,2009,dominicmoore,BUF
6375,2009,tepponumminen,BUF
6376,2009,nathanpaetsch,BUF
6377,2009,danielpaille,BUF
6378,2009,andrewpeters,BUF
6379,2009,jasonpominville,BUF
6380,2009,craigrivet,BUF
6381,2009,derekroy,BUF
6382,2009,andrejsekera,BUF
6383,2009,jaroslavspacek,BUF
6384,2009,drewstafford,BUF
6385,2009,henriktallinder,BUF
6386,2009,mikaeltellqvist,BUF
6387,2009,thomasvanek,BUF
6388,2009,mikeweber,BUF
6389,2010,chrisbutler,BUF
6390,2010,timconnolly,BUF
6391,2010,mattellis,BUF
6392,2010,tylerennis,BUF
6393,2010,jhonasenroth,BUF
6394,2010,paulgaustad,BUF
6395,2010,nathangerbe,BUF
6396,2010,mikegrier,BUF
6397,2010,jochenhecht,BUF
6398,2010,patrickkaleta,BUF
6399,2010,timkennedy,BUF
6400,2010,patricklalime,BUF
6401,2010,tonilydman,BUF
6402,2010,clarkemacarthur,BUF
6403,2010,adammair,BUF
6404,2010,markmancari,BUF
6405,2010,codymccormick,BUF
6406,2010,ryanmiller,BUF
6407,2010,stevemontador,BUF
6408,2010,tylermyers,BUF
6409,2010,nathanpaetsch,BUF
6410,2010,danielpaille,BUF
6411,2010,jasonpominville,BUF
6412,2010,craigrivet,BUF
6413,2010,derekroy,BUF
6414,2010,andrejsekera,BUF
6415,2010,drewstafford,BUF
6416,2010,henriktallinder,BUF
6417,2010,raffitorres,BUF
6418,2010,thomasvanek,BUF
6419,2011,lukeadam,BUF
6420,2011,bradboyes,BUF
6421,2011,chrisbutler,BUF
6422,2011,paulbyron,BUF
6423,2011,timconnolly,BUF
6424,2011,mattellis,BUF
6425,2011,tylerennis,BUF
6426,2011,jhonasenroth,BUF
6427,2011,paulgaustad,BUF
6428,2011,nathangerbe,BUF
6429,2011,marcandregragnani,BUF
6430,2011,mikegrier,BUF
6431,2011,jochenhecht,BUF
6432,2011,patrickkaleta,BUF
6433,2011,patricklalime,BUF
6434,2011,jordanleopold,BUF
6435,2011,markmancari,BUF
6436,2011,codymccormick,BUF
6437,2011,ryanmiller,BUF
6438,2011,stevemontador,BUF
6439,2011,shaonemorrisonn,BUF
6440,2011,tylermyers,BUF
6441,2011,robniedermayer,BUF
6442,2011,markparrish,BUF
6443,2011,jasonpominville,BUF
6444,2011,craigrivet,BUF
6445,2011,derekroy,BUF
6446,2011,andrejsekera,BUF
6447,2011,drewstafford,BUF
6448,2011,colinstuart,BUF
6449,2011,thomasvanek,BUF
6450,2011,mikeweber,BUF
6451,2012,lukeadam,BUF
6452,2012,bradboyes,BUF
6453,2012,tjbrennan,BUF
6454,2012,christianehrhoff,BUF
6455,2012,mattellis,BUF
6456,2012,tylerennis,BUF
6457,2012,jhonasenroth,BUF
6458,2012,joefinley,BUF
6459,2012,marcusfoligno,BUF
6460,2012,paulgaustad,BUF
6461,2012,nathangerbe,BUF
6462,2012,marcandregragnani,BUF
6463,2012,jochenhecht,BUF
6464,2012,codyhodgson,BUF
6465,2012,patrickkaleta,BUF
6466,2012,zackkassian,BUF
6467,2012,villeleino,BUF
6468,2012,jordanleopold,BUF
6469,2012,drewmacintyre,BUF
6470,2012,codymccormick,BUF
6471,2012,braydenmcnabb,BUF
6472,2012,ryanmiller,BUF
6473,2012,tylermyers,BUF
6474,2012,jasonpominville,BUF
6475,2012,robynregehr,BUF
6476,2012,derekroy,BUF
6477,2012,andrejsekera,BUF
6478,2012,drewstafford,BUF
6479,2012,colinstuart,BUF
6480,2012,alexandersulzer,BUF
6481,2012,paulszczechura,BUF
6482,2012,coreytropp,BUF
6483,2012,travisturnbull,BUF
6484,2012,thomasvanek,BUF
6485,2012,mikeweber,BUF
6486,2012,derekwhitmore,BUF
6487,2013,lukeadam,BUF
6488,2013,tjbrennan,BUF
6489,2013,christianehrhoff,BUF
6490,2013,mattellis,BUF
6491,2013,tylerennis,BUF
6492,2013,jhonasenroth,BUF
6493,2013,brianflynn,BUF
6494,2013,marcusfoligno,BUF
6495,2013,nathangerbe,BUF
6496,2013,mikhailgrigorenko,BUF
6497,2013,jochenhecht,BUF
6498,2013,codyhodgson,BUF
6499,2013,patrickkaleta,BUF
6500,2013,villeleino,BUF
6501,2013,jordanleopold,BUF
6502,2013,codymccormick,BUF
6503,2013,ryanmiller,BUF
6504,2013,tylermyers,BUF
6505,2013,steveott,BUF
6506,2013,adampardy,BUF
6507,2013,jasonpominville,BUF
6508,2013,kevinporter,BUF
6509,2013,markpysyk,BUF
6510,2013,robynregehr,BUF
6511,2013,chadruhwedel,BUF
6512,2013,johnscott,BUF
6513,2013,andrejsekera,BUF
6514,2013,drewstafford,BUF
6515,2013,alexandersulzer,BUF
6516,2013,thomasvanek,BUF
6517,2013,mikeweber,BUF
6518,2014,lukeadam,BUF
6519,2014,coryconacher,BUF
6520,2014,mattdagostini,BUF
6521,2014,nicolasdeslauriers,BUF
6522,2014,christianehrhoff,BUF
6523,2014,mattellis,BUF
6524,2014,tylerennis,BUF
6525,2014,jhonasenroth,BUF
6526,2014,brianflynn,BUF
6527,2014,marcusfoligno,BUF
6528,2014,zemgusgirgensons,BUF
6529,2014,mikhailgrigorenko,BUF
6530,2014,matthackett,BUF
6531,2014,codyhodgson,BUF
6532,2014,patrickkaleta,BUF
6533,2014,connorknapp,BUF
6534,2014,zenonkonopka,BUF
6535,2014,johanlarsson,BUF
6536,2014,villeleino,BUF
6537,2014,nathanlieuwen,BUF
6538,2014,jamiemcbain,BUF
6539,2014,jakemccabe,BUF
6540,2014,codymccormick,BUF
6541,2014,braydenmcnabb,BUF
6542,2014,ryanmiller,BUF
6543,2014,torreymitchell,BUF
6544,2014,mattmoulson,BUF
6545,2014,tylermyers,BUF
6546,2014,michalneuvirth,BUF
6547,2014,linusomark,BUF
6548,2014,steveott,BUF
6549,2014,kevinporter,BUF
6550,2014,markpysyk,BUF
6551,2014,rasmusristolainen,BUF
6552,2014,chadruhwedel,BUF
6553,2014,johnscott,BUF
6554,2014,drewstafford,BUF
6555,2014,chrisstewart,BUF
6556,2014,alexandersulzer,BUF
6557,2014,henriktallinder,BUF
6558,2014,coreytropp,BUF
6559,2014,thomasvanek,BUF
6560,2014,philvarone,BUF
6561,2014,mikeweber,BUF
6562,2014,nikitazadorov,BUF
6563,2015,joelarmia,BUF
6564,2015,andrebenoit,BUF
6565,2015,zachbogosian,BUF
6566,2015,jerrydamigo,BUF
6567,2015,zacdalpe,BUF
6568,2015,nicolasdeslauriers,BUF
6569,2015,mattellis,BUF
6570,2015,tylerennis,BUF
6571,2015,jhonasenroth,BUF
6572,2015,brianflynn,BUF
6573,2015,marcusfoligno,BUF
6574,2015,briangionta,BUF
6575,2015,zemgusgirgensons,BUF
6576,2015,joshgorges,BUF
6577,2015,mikhailgrigorenko,BUF
6578,2015,matthackett,BUF
6579,2015,codyhodgson,BUF
6580,2015,patrickkaleta,BUF
6581,2015,johanlarsson,BUF
6582,2015,anderslindback,BUF
6583,2015,andreymakarov,BUF
6584,2015,jakemccabe,BUF
6585,2015,codymccormick,BUF
6586,2015,andrejmeszaros,BUF
6587,2015,torreymitchell,BUF
6588,2015,mattmoulson,BUF
6589,2015,tylermyers,BUF
6590,2015,michalneuvirth,BUF
6591,2015,markpysyk,BUF
6592,2015,samreinhart,BUF
6593,2015,rasmusristolainen,BUF
6594,2015,chadruhwedel,BUF
6595,2015,timschaller,BUF
6596,2015,drewstafford,BUF
6597,2015,chrisstewart,BUF
6598,2015,tysonstrachan,BUF
6599,2015,philvarone,BUF
6600,2015,mikeweber,BUF
6601,2015,nikitazadorov,BUF
6602,2016,justinbailey,BUF
6603,2016,zachbogosian,BUF
6604,2016,danielcatenacci,BUF
6605,2016,carlocolaiacovo,BUF
6606,2016,nicolasdeslauriers,BUF
6607,2016,jackeichel,BUF
6608,2016,tylerennis,BUF
6609,2016,hudsonfasching,BUF
6610,2016,marcusfoligno,BUF
6611,2016,codyfranson,BUF
6612,2016,briangionta,BUF
6613,2016,zemgusgirgensons,BUF
6614,2016,joshgorges,BUF
6615,2016,chadjohnson,BUF
6616,2016,evanderkane,BUF
6617,2016,jasonkasdorf,BUF
6618,2016,johanlarsson,BUF
6619,2016,davidlegwand,BUF
6620,2016,robinlehner,BUF
6621,2016,jakemccabe,BUF
6622,2016,jamiemcginn,BUF
6623,2016,mattmoulson,BUF
6624,2016,caseynelson,BUF
6625,2016,caloreilly,BUF
6626,2016,ryanoreilly,BUF
6627,2016,markpysyk,BUF
6628,2016,samreinhart,BUF
6629,2016,rasmusristolainen,BUF
6630,2016,evanrodrigues,BUF
6631,2016,chadruhwedel,BUF
6632,2016,timschaller,BUF
6633,2016,coleschneider,BUF
6634,2016,linusullmark,BUF
6635,2016,philvarone,BUF
6636,2016,mikeweber,BUF
6637,2017,bradyaustin,BUF
6638,2017,justinbailey,BUF
6639,2017,nicholasbaptiste,BUF
6640,2017,zachbogosian,BUF
6641,2017,erikburgdoerfer,BUF
6642,2017,williamcarrier,BUF
6643,2017,nicolasdeslauriers,BUF
6644,2017,jackeichel,BUF
6645,2017,tylerennis,BUF
6646,2017,justinfalk,BUF
6647,2017,hudsonfasching,BUF
6648,2017,taylorfedun,BUF
6649,2017,marcusfoligno,BUF
6650,2017,codyfranson,BUF
6651,2017,briangionta,BUF
6652,2017,zemgusgirgensons,BUF
6653,2017,joshgorges,BUF
6654,2017,derekgrant,BUF
6655,2017,brendanguhle,BUF
6656,2017,evanderkane,BUF
6657,2017,dmitrykulikov,BUF
6658,2017,johanlarsson,BUF
6659,2017,robinlehner,BUF
6660,2017,seanmalone,BUF
6661,2017,jakemccabe,BUF
6662,2017,mattmoulson,BUF
6663,2017,caseynelson,BUF
6664,2017,andersnilsson,BUF
6665,2017,alexandernylander,BUF
6666,2017,caloreilly,BUF
6667,2017,ryanoreilly,BUF
6668,2017,kyleokposo,BUF
6669,2017,samreinhart,BUF
6670,2017,rasmusristolainen,BUF
6671,2017,evanrodrigues,BUF
6672,2017,coleschneider,BUF
6673,2017,cjsmith,BUF
6674,2017,linusullmark,BUF
6675,2018,victorantipin,BUF
6676,2018,justinbailey,BUF
6677,2018,nicholasbaptiste,BUF
6678,2018,nathanbeaulieu,BUF
6679,2018,zachbogosian,BUF
6680,2018,kylecriscuolo,BUF
6681,2018,jackeichel,BUF
6682,2018,justinfalk,BUF
6683,2018,hudsonfasching,BUF
6684,2018,taylorfedun,BUF
6685,2018,zemgusgirgensons,BUF
6686,2018,joshgorges,BUF
6687,2018,sethgriffith,BUF
6688,2018,brendanguhle,BUF
6689,2018,chadjohnson,BUF
6690,2018,jacobjosefson,BUF
6691,2018,evanderkane,BUF
6692,2018,johanlarsson,BUF
6693,2018,robinlehner,BUF
6694,2018,jakemccabe,BUF
6695,2018,caseymittelstadt,BUF
6696,2018,mattmoulson,BUF
6697,2018,caseynelson,BUF
6698,2018,jordannolan,BUF
6699,2018,alexandernylander,BUF
6700,2018,dannyoregan,BUF
6701,2018,ryanoreilly,BUF
6702,2018,kyleokposo,BUF
6703,2018,jasonpominville,BUF
6704,2018,benoitpouliot,BUF
6705,2018,zachredmond,BUF
6706,2018,samreinhart,BUF
6707,2018,rasmusristolainen,BUF
6708,2018,evanrodrigues,BUF
6709,2018,marcoscandella,BUF
6710,2018,matttennyson,BUF
6711,2018,linusullmark,BUF
6712,2018,adamwilcox,BUF
6713,2018,scottwilson,BUF
6714,2019,nathanbeaulieu,BUF
6715,2019,patrikberglund,BUF
6716,2019,zachbogosian,BUF
6717,2019,williamborgen,BUF
6718,2019,rasmusdahlin,BUF
6719,2019,jackeichel,BUF
6720,2019,remielie,BUF
6721,2019,zemgusgirgensons,BUF
6722,2019,brendanguhle,BUF
6723,2019,matthunwick,BUF
6724,2019,carterhutton,BUF
6725,2019,johanlarsson,BUF
6726,2019,jakemccabe,BUF
6727,2019,caseymittelstadt,BUF
6728,2019,brandonmontour,BUF
6729,2019,caseynelson,BUF
6730,2019,alexandernylander,BUF
6731,2019,dannyoregan,BUF
6732,2019,kyleokposo,BUF
6733,2019,victorolofsson,BUF
6734,2019,lawrencepilut,BUF
6735,2019,jasonpominville,BUF
6736,2019,samreinhart,BUF
6737,2019,rasmusristolainen,BUF
6738,2019,evanrodrigues,BUF
6739,2019,marcoscandella,BUF
6740,2019,conorsheary,BUF
6741,2019,jeffskinner,BUF
6742,2019,cjsmith,BUF
6743,2019,vladimirsobotka,BUF
6744,2019,matttennyson,BUF
6745,2019,tagethompson,BUF
6746,2019,linusullmark,BUF
6747,2019,scottwilson,BUF
6748,2020,rasmusasplund,BUF
6749,2020,zachbogosian,BUF
6750,2020,rasmusdahlin,BUF
6751,2020,jeansebastiendea,BUF
6752,2020,jackeichel,BUF
6753,2020,michaelfrolik,BUF
6754,2020,johngilmour,BUF
6755,2020,zemgusgirgensons,BUF
6756,2020,carterhutton,BUF
6757,2020,jonasjohansson,BUF
6758,2020,marcusjohansson,BUF
6759,2020,henrijokiharju,BUF
6760,2020,dominikkahun,BUF
6761,2020,johanlarsson,BUF
6762,2020,curtislazar,BUF
6763,2020,jakemccabe,BUF
6764,2020,colinmiller,BUF
6765,2020,caseymittelstadt,BUF
6766,2020,brandonmontour,BUF
6767,2020,kyleokposo,BUF
6768,2020,victorolofsson,BUF
6769,2020,lawrencepilut,BUF
6770,2020,samreinhart,BUF
6771,2020,rasmusristolainen,BUF
6772,2020,evanrodrigues,BUF
6773,2020,marcoscandella,BUF
6774,2020,conorsheary,BUF
6775,2020,waynesimmonds,BUF
6776,2020,jeffskinner,BUF
6777,2020,daltonsmith,BUF
6778,2020,vladimirsobotka,BUF
6779,2020,tagethompson,BUF
6780,2020,linusullmark,BUF
6781,2020,jimmyvesey,BUF
6782,2020,scottwilson,BUF
6783,2021,rasmusasplund,BUF
6784,2021,andersbjork,BUF
6785,2021,williamborgen,BUF
6786,2021,jacobbryson,BUF
6787,2021,drakecaggiula,BUF
6788,2021,dylancozens,BUF
6789,2021,rasmusdahlin,BUF
6790,2021,brandondavidson,BUF
6791,2021,jeansebastiendea,BUF
6792,2021,codyeakin,BUF
6793,2021,jackeichel,BUF
6794,2021,stevenfogarty,BUF
6795,2021,taylorhall,BUF
6796,2021,michaelhouser,BUF
6797,2021,carterhutton,BUF
6798,2021,mattirwin,BUF
6799,2021,jonasjohansson,BUF
6800,2021,henrijokiharju,BUF
6801,2021,curtislazar,BUF
6802,2021,ukkopekkaluukkonen,BUF
6803,2021,jakemccabe,BUF
6804,2021,colinmiller,BUF
6805,2021,caseymittelstadt,BUF
6806,2021,brandonmontour,BUF
6807,2021,brettmurray,BUF
6808,2021,kyleokposo,BUF
6809,2021,victorolofsson,BUF
6810,2021,samreinhart,BUF
6811,2021,tobiasrieder,BUF
6812,2021,rasmusristolainen,BUF
6813,2021,artturuotsalainen,BUF
6814,2021,mattiassamuelsson,BUF
6815,2021,rileysheahan,BUF
6816,2021,jeffskinner,BUF
6817,2021,cjsmith,BUF
6818,2021,ericstaal,BUF
6819,2021,tagethompson,BUF
6820,2021,dustintokarski,BUF
6821,2021,linusullmark,BUF
6822,2007,davidaebischer,MTL
6823,2007,stevebegin,MTL
6824,2007,radekbonk,MTL
6825,2007,francisbouillon,MTL
6826,2007,mathieudandenault,MTL
6827,2007,aarondowney,MTL
6828,2007,joshgorges,MTL
6829,2007,mikhailgrabovski,MTL
6830,2007,jaroslavhalak,MTL
6831,2007,chrishiggins,MTL
6832,2007,cristobalhuet,MTL
6833,2007,mikejohnson,MTL
6834,2007,sakukoivu,MTL
6835,2007,mikekomisarek,MTL
6836,2007,andreikostitsyn,MTL
6837,2007,alexkovalev,MTL
6838,2007,maximlapierre,MTL
6839,2007,guillaumelatendresse,MTL
6840,2007,andreimarkov,MTL
6841,2007,duncanmilroy,MTL
6842,2007,garthmurray,MTL
6843,2007,janneniinimaa,MTL
6844,2007,alexanderperezhogin,MTL
6845,2007,tomasplekanec,MTL
6846,2007,craigrivet,MTL
6847,2007,michaelryder,MTL
6848,2007,sergeisamsonov,MTL
6849,2007,sheldonsouray,MTL
6850,2007,markstreit,MTL
6851,2008,stevebegin,MTL
6852,2008,francisbouillon,MTL
6853,2008,patricebrisebois,MTL
6854,2008,kylechipchura,MTL
6855,2008,mattdagostini,MTL
6856,2008,mathieudandenault,MTL
6857,2008,joshgorges,MTL
6858,2008,mikhailgrabovski,MTL
6859,2008,jaroslavhalak,MTL
6860,2008,romanhamrlik,MTL
6861,2008,chrishiggins,MTL
6862,2008,cristobalhuet,MTL
6863,2008,sakukoivu,MTL
6864,2008,mikekomisarek,MTL
6865,2008,andreikostitsyn,MTL
6866,2008,sergeikostitsyn,MTL
6867,2008,tomkostopoulos,MTL
6868,2008,alexkovalev,MTL
6869,2008,maximlapierre,MTL
6870,2008,guillaumelatendresse,MTL
6871,2008,coreylocke,MTL
6872,2008,andreimarkov,MTL
6873,2008,garthmurray,MTL
6874,2008,ryanobyrne,MTL
6875,2008,tomasplekanec,MTL
6876,2008,careyprice,MTL
6877,2008,michaelryder,MTL
6878,2008,bryansmolinski,MTL
6879,2008,gregstewart,MTL
6880,2008,markstreit,MTL
6881,2009,stevebegin,MTL
6882,2009,francisbouillon,MTL
6883,2009,patricebrisebois,MTL
6884,2009,kylechipchura,MTL
6885,2009,mattdagostini,MTL
6886,2009,mathieudandenault,MTL
6887,2009,marcdenis,MTL
6888,2009,joshgorges,MTL
6889,2009,jaroslavhalak,MTL
6890,2009,romanhamrlik,MTL
6891,2009,alexhenry,MTL
6892,2009,chrishiggins,MTL
6893,2009,dougjanik,MTL
6894,2009,sakukoivu,MTL
6895,2009,mikekomisarek,MTL
6896,2009,andreikostitsyn,MTL
6897,2009,sergeikostitsyn,MTL
6898,2009,tomkostopoulos,MTL
6899,2009,alexkovalev,MTL
6900,2009,robertlang,MTL
6901,2009,maximlapierre,MTL
6902,2009,georgeslaraque,MTL
6903,2009,guillaumelatendresse,MTL
6904,2009,andreimarkov,MTL
6905,2009,benmaxwell,MTL
6906,2009,glenmetropolit,MTL
6907,2009,ryanobyrne,MTL
6908,2009,maxpacioretty,MTL
6909,2009,tomasplekanec,MTL
6910,2009,careyprice,MTL
6911,2009,mathieuschneider,MTL
6912,2009,gregstewart,MTL
6913,2009,alextanguay,MTL
6914,2009,yannickweber,MTL
6915,2010,shawnbelle,MTL
6916,2010,marcandrebergeron,MTL
6917,2010,mikecammalleri,MTL
6918,2010,mathieucarle,MTL
6919,2010,kylechipchura,MTL
6920,2010,mattdagostini,MTL
6921,2010,mathieudarche,MTL
6922,2010,daviddesharnais,MTL
6923,2010,halgill,MTL
6924,2010,briangionta,MTL
6925,2010,scottgomez,MTL
6926,2010,joshgorges,MTL
6927,2010,jaroslavhalak,MTL
6928,2010,romanhamrlik,MTL
6929,2010,andreikostitsyn,MTL
6930,2010,sergeikostitsyn,MTL
6931,2010,maximlapierre,MTL
6932,2010,georgeslaraque,MTL
6933,2010,guillaumelatendresse,MTL
6934,2010,jayleach,MTL
6935,2010,paulmara,MTL
6936,2010,andreimarkov,MTL
6937,2010,benmaxwell,MTL
6938,2010,glenmetropolit,MTL
6939,2010,travismoen,MTL
6940,2010,dominicmoore,MTL
6941,2010,ryanobyrne,MTL
6942,2010,maxpacioretty,MTL
6943,2010,tomasplekanec,MTL
6944,2010,benoitpouliot,MTL
6945,2010,careyprice,MTL
6946,2010,tompyatt,MTL
6947,2010,jaroslavspacek,MTL
6948,2010,gregstewart,MTL
6949,2010,pksubban,MTL
6950,2010,brocktrotter,MTL
6951,2010,yannickweber,MTL
6952,2010,ryanwhite,MTL
6953,2010,jtwyman,MTL
6954,2011,alexauld,MTL
6955,2011,dustinboyd,MTL
6956,2011,mikecammalleri,MTL
6957,2011,mathieudarche,MTL
6958,2011,nigeldawes,MTL
6959,2011,daviddesharnais,MTL
6960,2011,larseller,MTL
6961,2011,andreasengqvist,MTL
6962,2011,halgill,MTL
6963,2011,briangionta,MTL
6964,2011,scottgomez,MTL
6965,2011,joshgorges,MTL
6966,2011,jeffhalpern,MTL
6967,2011,romanhamrlik,MTL
6968,2011,andreikostitsyn,MTL
6969,2011,maximlapierre,MTL
6970,2011,paulmara,MTL
6971,2011,andreimarkov,MTL
6972,2011,travismoen,MTL
6973,2011,brendonnash,MTL
6974,2011,ryanobyrne,MTL
6975,2011,maxpacioretty,MTL
6976,2011,aaronpalushaj,MTL
6977,2011,alexandrepicard,MTL
6978,2011,tomasplekanec,MTL
6979,2011,benoitpouliot,MTL
6980,2011,careyprice,MTL
6981,2011,tompyatt,MTL
6982,2011,brentsopel,MTL
6983,2011,jaroslavspacek,MTL
6984,2011,pksubban,MTL
6985,2011,yannickweber,MTL
6986,2011,ryanwhite,MTL
6987,2011,jameswisniewski,MTL
6988,2012,mikeblunden,MTL
6989,2012,renebourque,MTL
6990,2012,peterbudaj,MTL
6991,2012,mikecammalleri,MTL
6992,2012,chriscampoli,MTL
6993,2012,erikcole,MTL
6994,2012,mathieudarche,MTL
6995,2012,daviddesharnais,MTL
6996,2012,raphaeldiaz,MTL
6997,2012,gabrieldumont,MTL
6998,2012,larseller,MTL
6999,2012,alexeiemelin,MTL
7000,2012,andreasengqvist,MTL
